Accession	Description	GeneName	Peptides	PSMs	AAs	MW.kDA	pI	QuantifyingPSMs	T37	T40	T47	T53	T59	T63	T69	T75	T81	T87
P0ACB7	Protein HemY OS=Escherichia coli (strain K12) GN=hemY PE=1 SV=1	0	0	0	0	0	0	0	1	0.9390344877	0.9359765681	0.6439416911	0.1563911198	0.095215422	0.095215422	0.0357832189	0.039026766	0.0572030342
P46118	HTH-type transcriptional regulator HexR OS=Escherichia coli (strain K12) GN=hexR PE=3 SV=2	0	0	0	0	0	0	0	1	0.974010998	0.9801955001	0.6510391129	0.2169058584	0.1099109317	0.1099109317	0.0378543895	0.0238158513	0.0271580631
P0ABC3	Modulator of FtsH protease HflC OS=Escherichia coli (strain K12) GN=hflC PE=1 SV=1	0	0	0	0	0	0	0	1	0.9286967096	0.8759051499	0.6863779373	0.613311799	0.5769671552	0.5769671552	0.0680591681	0.0777360651	0.1162286368
P25746	High frequency lysogenization protein HflD OS=Escherichia coli (strain K12) GN=hflD PE=1 SV=1	0	0	0	0	0	0	0	1	1.0245321845	0.988427285	0.6313121355	0.1525827126	0.0897245776	0.0897245776	0.030121161	0.0255061192	0.0302496756
P0ABC7	Modulator of FtsH protease HflK OS=Escherichia coli (strain K12) GN=hflK PE=1 SV=1	0	0	0	0	0	0	0	1	0.9095834795	0.8887469473	0.7031620605	0.6294362552	0.605698265	0.605698265	0.0759518668	0.0714281826	0.0956421953
P25519	GTPase HflX OS=Escherichia coli (strain K12) GN=hflX PE=1 SV=3	0	0	0	0	0	0	0	1	0.9775588922	0.9735240104	0.7914512461	0.1033507076	0.0605648339	0.0605648339	0.0197516002	0.0132671569	0.0162405716
P0A6X3	RNA-binding protein Hfq OS=Escherichia coli (strain K12) GN=hfq PE=1 SV=2	0	0	0	0	0	0	0	1	0.9961844145	0.9751343212	0.5632853472	0.2776332317	0.1660598243	0.1660598243	0.0703755887	0.0429420925	0.0534624934
P0ACE3	Hemolysin expression-modulating protein Hha OS=Escherichia coli (strain K12) GN=hha PE=1 SV=1	0	0	0	0	0	0	0	1	0.9983148063	0.9324138193	0.482348841	0.2083136903	0.1295136362	0.1295136362	0.0988797042	0.1087384083	0.1536215058
P0ACE7	Purine nucleoside phosphoramidase OS=Escherichia coli (strain K12) GN=hinT PE=1 SV=1	0	0	0	0	0	0	0	1	0.9907993167	0.9709594932	0.8520582726	0.3890798801	0.2096579654	0.2096579654	0.1063307003	0.1002740399	0.1281364063
P23874	Serine/threonine-protein kinase toxin HipA OS=Escherichia coli (strain K12) GN=hipA PE=1 SV=2	0	0	0	0	0	0	0	1	0.9861153071	0.9732019689	0.5712781937	0.2688606573	0.1478916142	0.1478916142	0.0460371162	0.0316088247	0.0342271903
P10371	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli (strain K12) GN=hisA PE=3 SV=2	0	0	0	0	0	0	0	1	0.9586324782	0.96190319	0.6204182572	0.2966382411	0.1876833798	0.1876833798	0.0648899458	0.0422891965	0.0419959691
P06987	Histidine biosynthesis bifunctional protein HisB OS=Escherichia coli (strain K12) GN=hisB PE=1 SV=1	0	0	0	0	0	0	0	1	0.9928718556	1.0045732917	0.5892687583	0.4177580276	0.1873172929	0.1873172929	0.0177063646	0.0108357869	0.0149804439
P06986	Histidinol-phosphate aminotransferase OS=Escherichia coli (strain K12) GN=hisC PE=1 SV=2	0	0	0	0	0	0	0	1	1.0595016922	1.0225804356	0.8646122738	0.2570823772	0.1435986112	0.1435986112	0.0643975423	0.036811194	0.0416746526
P06988	Histidinol dehydrogenase OS=Escherichia coli (strain K12) GN=hisD PE=1 SV=5	0	0	0	0	0	0	0	1	1.0197730299	0.9736553648	0.8630474927	0.8237909709	0.7768646122	0.7768646122	0.1915476965	0.0612205126	0.0541802271
P60664	Imidazole glycerol phosphate synthase subunit HisF OS=Escherichia coli (strain K12) GN=hisF PE=1 SV=1	0	0	0	0	0	0	0	1	0.951119429	0.9500080709	0.7528371338	0.2621991012	0.109254668	0.109254668	0.0352686825	0.0297450492	0.0302567252
P60757	ATP phosphoribosyltransferase OS=Escherichia coli (strain K12) GN=hisG PE=1 SV=1	0	0	0	0	0	0	0	1	0.9832108988	0.9535974087	0.7320947952	0.5942209994	0.3716595932	0.3716595932	0.0809164105	0.0731054766	0.0886126935
P60595	Imidazole glycerol phosphate synthase subunit HisH OS=Escherichia coli (strain K12) GN=hisH PE=1 SV=1	0	0	0	0	0	0	0	1	0.9967959769	0.9702286601	0.5627496832	0.2724641722	0.1508079718	0.1508079718	0.0478489109	0.0322711941	0.0349234997
P06989	Histidine biosynthesis bifunctional protein HisIE OS=Escherichia coli (strain K12) GN=hisI PE=3 SV=3	0	0	0	0	0	0	0	1	0.9843821126	0.9981449887	0.7842984733	0.6572923436	0.5873918876	0.5873918876	0.4546777557	0.3937551702	0.311457722
P0AEU0	Histidine-binding periplasmic protein OS=Escherichia coli (strain K12) GN=hisJ PE=1 SV=1	0	0	0	0	0	0	0	1	1.0020399807	0.9480847576	0.8556893491	0.60728802	0.2828111867	0.2828111867	0.2795577981	0.3415372755	0.474303561
P60906	Histidine--tRNA ligase OS=Escherichia coli (strain K12) GN=hisS PE=1 SV=2	0	0	0	0	0	0	0	1	0.9992920509	1.0019441257	0.9704123641	0.2464531062	0.1060465663	0.1060465663	0.0254375393	0.0181967355	0.0190667107
P67910	ADP-L-glycero-D-manno-heptose-6-epimerase OS=Escherichia coli (strain K12) GN=hldD PE=1 SV=1	0	0	0	0	0	0	0	1	0.977043226	0.9484344606	0.9212304505	0.8595114546	0.3695576161	0.3695576161	0.0435749325	0.0208688517	0.0224166491
P76658	Bifunctional protein HldE OS=Escherichia coli (strain K12) GN=hldE PE=1 SV=1	0	0	0	0	0	0	0	1	0.947403482	0.9656975163	0.8392380294	0.1460385086	0.082833832	0.082833832	0.0336744681	0.0250241596	0.0288696126
P24232	Flavohemoprotein OS=Escherichia coli (strain K12) GN=hmp PE=1 SV=1	0	0	0	0	0	0	0	1	0.9966618422	0.9776425419	0.7025449274	0.2158087763	0.1333011252	0.1333011252	0.0529424726	0.0452956691	0.0579002716
P0ACF8	DNA-binding protein H-NS OS=Escherichia coli (strain K12) GN=hns PE=1 SV=2	0	0	0	0	0	0	0	1	1.0026296553	1.0289405292	1.0860418966	0.4756917376	0.4208114185	0.4208114185	0.3642473414	0.3702345277	0.482128881
P28630	DNA polymerase III subunit delta OS=Escherichia coli (strain K12) GN=holA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9432626862	0.906517021	0.5369597668	0.207333059	0.1063789617	0.1063789617	0.0413684956	0.0300382998	0.031986061
P28631	DNA polymerase III subunit delta' OS=Escherichia coli (strain K12) GN=holB PE=1 SV=2	0	0	0	0	0	0	0	1	1.012616138	0.9619161134	0.5645882559	0.2547216251	0.1399512267	0.1399512267	0.0503265149	0.0334441224	0.0367734742
P28905	DNA polymerase III subunit chi OS=Escherichia coli (strain K12) GN=holC PE=1 SV=1	0	0	0	0	0	0	0	1	0.9933882573	0.9674477979	0.556852234	0.2704096169	0.1475723878	0.1475723878	0.0458599539	0.0309711015	0.0326547782
P0ABS8	DNA polymerase III subunit theta OS=Escherichia coli (strain K12) GN=holE PE=1 SV=1	0	0	0	0	0	0	0	1	1.01704022	0.9927952087	0.7077570938	0.4253998109	0.2972051055	0.2972051055	0.2192587222	0.2328770101	0.2771862379
P0AFX0	Ribosome hibernation promoting factor OS=Escherichia coli (strain K12) GN=hpf PE=1 SV=1	0	0	0	0	0	0	0	1	1.124491818	1.0278099541	0.716974683	0.4644989744	0.2666756391	0.2666756391	0.0623724902	0.0390072734	0.0459451304
P0A9M2	Hypoxanthine phosphoribosyltransferase OS=Escherichia coli (strain K12) GN=hpt PE=1 SV=1	0	0	0	0	0	0	0	1	1.0401978793	0.9811503354	0.8743812353	0.8302303398	0.8162575199	0.8162575199	0.5646861352	0.1664374782	0.0806909624
P43329	ATP-dependent RNA helicase HrpA OS=Escherichia coli (strain K12) GN=hrpA PE=3 SV=3	0	0	0	0	0	0	0	1	0.929516556	0.9208423163	0.2800028366	0.1446619542	0.0912169078	0.0912169078	0.0373858424	0.0296906229	0.0345347069
P37024	ATP-dependent RNA helicase HrpB OS=Escherichia coli (strain K12) GN=hrpB PE=3 SV=3	0	0	0	0	0	0	0	1	0.9914360002	0.9707312159	0.5053791918	0.2407279108	0.137295875	0.137295875	0.0416897544	0.0278231177	0.0281539791
P0A6Z1	Chaperone protein HscA OS=Escherichia coli (strain K12) GN=hscA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9335791891	0.9460335418	0.2057987918	0.0849169239	0.0537778648	0.0537778648	0.0200056449	0.0148968137	0.0138420226
P0A6L9	Co-chaperone protein HscB OS=Escherichia coli (strain K12) GN=hscB PE=1 SV=1	0	0	0	0	0	0	0	1	0.955768984	0.9673468851	0.6558240393	0.1982060762	0.1168728733	0.1168728733	0.0866809051	0.0879157979	0.1195794603
P08957	Type I restriction enzyme EcoKI M protein OS=Escherichia coli (strain K12) GN=hsdM PE=1 SV=1	0	0	0	0	0	0	0	1	0.9723848233	0.9238020661	0.2216928123	0.1066507167	0.0685959636	0.0685959636	0.0284147589	0.0167934386	0.020503055
P08956	Type I restriction enzyme EcoKI R protein OS=Escherichia coli (strain K12) GN=hsdR PE=3 SV=3	0	0	0	0	0	0	0	1	0.9448356485	0.8622418791	0.287754793	0.1356682726	0.0801396292	0.0801396292	0.0264797902	0.0193922231	0.0222734708
P05719	Type-1 restriction enzyme EcoKI specificity protein OS=Escherichia coli (strain K12) GN=hsdS PE=1 SV=1	0	0	0	0	0	0	0	1	0.9634923758	0.9321078179	0.26803982	0.1531349524	0.1064503821	0.1064503821	0.0305173419	0.0259858785	0.0251207935
P52644	Heat shock protein HslJ OS=Escherichia coli (strain K12) GN=hslJ PE=1 SV=1	0	0	0	0	0	0	0	1	0.9497741845	0.9892557874	0.871100017	0.8225944038	0.8194824907	0.8194824907	0.7447745823	0.7350267835	0.810518554
P0A6Y5	33 kDa chaperonin OS=Escherichia coli (strain K12) GN=hslO PE=1 SV=1	0	0	0	0	0	0	0	1	1.0053519513	0.984051438	0.5420950685	0.1833241142	0.0580444367	0.0580444367	0.018545026	0.0142467761	0.01830159
P0ACG8	Heat shock protein 15 OS=Escherichia coli (strain K12) GN=hslR PE=1 SV=1	0	0	0	0	0	0	0	1	0.982983641	0.9735086279	0.5996649708	0.2421162375	0.1276401604	0.1276401604	0.0423361206	0.027323938	0.0341221652
P0A6H5	ATP-dependent protease ATPase subunit HslU OS=Escherichia coli (strain K12) GN=hslU PE=1 SV=1	0	0	0	0	0	0	0	1	0.9503854643	0.9890211348	0.785147917	0.3284229666	0.0828115815	0.0828115815	0.0213481513	0.0178914895	0.0206944496
P0A7B8	ATP-dependent protease subunit HslV OS=Escherichia coli (strain K12) GN=hslV PE=1 SV=2	0	0	0	0	0	0	0	1	0.9941726896	0.9814143605	0.7924434236	0.7834454642	0.7047333233	0.7047333233	0.3903867761	0.1446693554	0.0530431827
P0A6Z3	Chaperone protein HtpG OS=Escherichia coli (strain K12) GN=htpG PE=1 SV=1	0	0	0	0	0	0	0	1	0.9528071388	0.9473447321	0.9490418395	0.6933374388	0.0852342677	0.0852342677	0.0301393695	0.022986679	0.0266533185
P23894	Protease HtpX OS=Escherichia coli (strain K12) GN=htpX PE=1 SV=1	0	0	0	0	0	0	0	1	0.9529541394	0.9800547802	0.7313394109	0.4651861549	0.311824801	0.311824801	0.1697082243	0.1849797284	0.2009438509
P25666	Protein HtrL OS=Escherichia coli (strain K12) GN=htrL PE=2 SV=2	0	0	0	0	0	0	0	1	1.0099732405	1.0074476191	0.4405185385	0.2010332082	0.1222851926	0.1222851926	0.0450190087	0.0331316026	0.032831353
P0ACF0	DNA-binding protein HU-alpha OS=Escherichia coli (strain K12) GN=hupA PE=1 SV=1	0	0	0	0	0	0	0	1	1.1585561231	1.0681194948	1.0509849522	0.7257871337	0.485845408	0.485845408	0.2370320932	0.25338295	0.303403572
P0ACF4	DNA-binding protein HU-beta OS=Escherichia coli (strain K12) GN=hupB PE=1 SV=1	0	0	0	0	0	0	0	1	1.1964853154	1.0539416596	1.0802410543	0.7380478682	0.5955945645	0.5955945645	0.221609854	0.2162819332	0.2441909806
P77625	Hexitol phosphatase A OS=Escherichia coli (strain K12) GN=hxpA PE=1 SV=2	0	0	0	0	0	0	0	1	0.9755471645	0.9350630224	0.5287797183	0.2155911478	0.1293902343	0.1293902343	0.0475553478	0.0342905081	0.039128213
P77247	Hexitol phosphatase B OS=Escherichia coli (strain K12) GN=hxpB PE=1 SV=1	0	0	0	0	0	0	0	1	0.9967623116	0.9850249528	0.8896738046	0.5261572881	0.1730781433	0.1730781433	0.0337246023	0.0224328556	0.0249228459
P69739	Hydrogenase-1 small chain OS=Escherichia coli (strain K12) GN=hyaA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9981187494	0.9792914965	0.6919817032	0.5082906207	0.4311419011	0.4311419011	0.3030957427	0.2536606128	0.2556541668
P0ACD8	Hydrogenase-1 large chain OS=Escherichia coli (strain K12) GN=hyaB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0018307533	0.9777794317	0.6268109215	0.3912161878	0.2819355253	0.2819355253	0.1620149706	0.1318641732	0.1227122066
P0ACE0	Hydrogenase-2 large chain OS=Escherichia coli (strain K12) GN=hybC PE=1 SV=2	0	0	0	0	0	0	0	1	0.976276992	0.9448012874	0.5630458834	0.3972240217	0.2939716859	0.2939716859	0.106065707	0.0553525133	0.0554939861
P69741	Hydrogenase-2 small chain OS=Escherichia coli (strain K12) GN=hybO PE=1 SV=1	0	0	0	0	0	0	0	1	0.9898362152	0.9647466274	0.6002137569	0.3475933546	0.2259825466	0.2259825466	0.0840126337	0.0460822057	0.0455936229
P0AAN3	Hydrogenase isoenzymes nickel incorporation protein HypB OS=Escherichia coli (strain K12) GN=hypB PE=1 SV=1	0	0	0	0	0	0	0	1	0.9935608834	0.9691394806	0.5614881304	0.2736488578	0.1514371466	0.1514371466	0.0466117421	0.0314367986	0.0340205269
P24193	Hydrogenase isoenzymes formation protein HypE OS=Escherichia coli (strain K12) GN=hypE PE=1 SV=2	0	0	0	0	0	0	0	1	1.0263004671	0.9432369559	0.6586292572	0.4245729818	0.329379598	0.329379598	0.0631160862	0.0337841243	0.0365165286
P37595	Isoaspartyl peptidase OS=Escherichia coli (strain K12) GN=iaaA PE=1 SV=2	0	0	0	0	0	0	0	1	1.0040613959	0.9766675793	0.5883372511	0.3129091139	0.2099294834	0.2099294834	0.0547256653	0.0349697951	0.0397450974
P39377	Isoaspartyl dipeptidase OS=Escherichia coli (strain K12) GN=iadA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9715756327	0.9726684891	0.7989993444	0.6951556973	0.6656292255	0.6656292255	0.5135469828	0.4864025236	0.3314853108
P0A9W6	Acid stress protein IbaG OS=Escherichia coli (strain K12) GN=ibaG PE=1 SV=1	0	0	0	0	0	0	0	1	0.9555300949	0.9454436261	0.6336911967	0.2317794523	0.1414417282	0.1414417282	0.0595672682	0.0462311492	0.0497394617
P0C054	Small heat shock protein IbpA OS=Escherichia coli (strain K12) GN=ibpA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9837287855	0.8811597096	0.3993303068	0.2297714336	0.1287994127	0.1287994127	0.0398774291	0.0304248258	0.0324694833
P0C058	Small heat shock protein IbpB OS=Escherichia coli (strain K12) GN=ibpB PE=1 SV=1	0	0	0	0	0	0	0	1	0.9529883137	0.9306725183	0.4896920076	0.2717495164	0.1731351325	0.1731351325	0.0638215797	0.0444142493	0.0531529082
P08200	Isocitrate dehydrogenase [NADP] OS=Escherichia coli (strain K12) GN=icd PE=1 SV=1	0	0	0	0	0	0	0	1	0.9696665217	0.9636654124	0.945616987	0.8137543544	0.0740453783	0.0740453783	0.0238970651	0.0197474126	0.0209543407
P16528	Transcriptional repressor IclR OS=Escherichia coli (strain K12) GN=iclR PE=1 SV=1	0	0	0	0	0	0	0	1	1.0041024921	0.9713360005	0.5818421523	0.2781198321	0.1466868516	0.1466868516	0.0445866372	0.030183452	0.0316402855
Q46822	Isopentenyl-diphosphate Delta-isomerase OS=Escherichia coli (strain K12) GN=idi PE=1 SV=1	0	0	0	0	0	0	0	1	1.04398004	0.989199024	0.6610524281	0.4970343438	0.3831632474	0.3831632474	0.0418415186	0.029850591	0.0320942877
P0A6X7	Integration host factor subunit alpha OS=Escherichia coli (strain K12) GN=ihfA PE=1 SV=1	0	0	0	0	0	0	0	1	1.0267898188	1.0290550876	0.9787978899	0.7990629668	0.7886632494	0.7886632494	0.9349674989	0.9102581406	1.0095063262
P0A6Y1	Integration host factor subunit beta OS=Escherichia coli (strain K12) GN=ihfB PE=1 SV=1	0	0	0	0	0	0	0	1	1.0246386445	1.0115874227	0.8234602236	0.4216693456	0.2077908672	0.2077908672	0.113535228	0.1371739869	0.2022247998
P00956	Isoleucine--tRNA ligase OS=Escherichia coli (strain K12) GN=ileS PE=1 SV=5	0	0	0	0	0	0	0	1	0.9843473337	0.991075154	0.9620264692	0.9920882709	0.9416113855	0.9416113855	0.0388522733	0.0246740601	0.0285312982
P04968	L-threonine dehydratase biosynthetic IlvA OS=Escherichia coli (strain K12) GN=ilvA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9896647717	0.974154735	0.7385161257	0.5950913264	0.4728579069	0.4728579069	0.0471676851	0.0292891388	0.0339703642
P08142	Acetolactate synthase isozyme 1 large subunit OS=Escherichia coli (strain K12) GN=ilvB PE=1 SV=1	0	0	0	0	0	0	0	1	0.9848161438	0.9775797797	0.7252816559	0.2358459907	0.1031261043	0.1031261043	0.0332591914	0.026375043	0.028169334
P05793	Ketol-acid reductoisomerase (NADP(+)) OS=Escherichia coli (strain K12) GN=ilvC PE=1 SV=4	0	0	0	0	0	0	0	1	0.9619123019	0.9388944623	0.7119477362	0.1874681596	0.1141361879	0.1141361879	0.0412587872	0.0307875196	0.0340541871
P05791	Dihydroxy-acid dehydratase OS=Escherichia coli (strain K12) GN=ilvD PE=1 SV=5	0	0	0	0	0	0	0	1	0.9819685538	0.9777484274	0.8231041725	0.6660406709	0.3157144491	0.3157144491	0.048333288	0.0288191932	0.0304867069
P0AB80	Branched-chain-amino-acid aminotransferase OS=Escherichia coli (strain K12) GN=ilvE PE=1 SV=2	0	0	0	0	0	0	0	1	0.98125164	0.9550088014	0.7906286511	0.686516939	0.6037394406	0.6037394406	0.0671442718	0.042012321	0.0444236541
P0ADF8	Acetolactate synthase isozyme 1 small subunit OS=Escherichia coli (strain K12) GN=ilvN PE=1 SV=1	0	0	0	0	0	0	0	1	1.0027345755	0.9746956216	0.5727054746	0.2554891236	0.1469752647	0.1469752647	0.0518627006	0.0330724554	0.0361826514
P27294	Protein InaA OS=Escherichia coli (strain K12) GN=inaA PE=1 SV=3	0	0	0	0	0	0	0	1	0.9797545935	0.9640287149	0.5346744592	0.2624928513	0.1473600319	0.1473600319	0.043806176	0.0308151684	0.0319728276
P69222	Translation initiation factor IF-1 OS=Escherichia coli (strain K12) GN=infA PE=1 SV=2	0	0	0	0	0	0	0	1	1.0237939208	0.963009713	0.7537538143	0.4131951437	0.2581812028	0.2581812028	0.0776993615	0.0487537907	0.0555315149
P0A705	Translation initiation factor IF-2 OS=Escherichia coli (strain K12) GN=infB PE=1 SV=1	0	0	0	0	0	0	0	1	0.9475450912	0.9573473431	0.3687086259	0.0771099956	0.0489499882	0.0489499882	0.0229724203	0.019643402	0.0221271986
P0A707	Translation initiation factor IF-3 OS=Escherichia coli (strain K12) GN=infC PE=1 SV=1	0	0	0	0	0	0	0	1	1.0176687462	0.9468789913	0.7050457062	0.2897315287	0.1503314572	0.1503314572	0.0523370892	0.0516449655	0.0728062259
P0CE49|P0CE50|P0CE51|P0CE52|P0CE53|P0CE54|P0CE55|P0CE56|P0CE57|P0CE58|P76071	Transposase InsH for insertion sequence element IS5A OS=Escherichia coli (strain K12) GN=insH1 PE=3 SV=1|Transposase InsH for insertion sequence element IS5B OS=Escherichia coli (strain K12) GN=insH2 PE=3 SV=1|Transposase InsH for insertion sequence element IS5D OS=Escherichia coli (strain K12) GN=insH3 PE=3 SV=1|Transposase InsH for insertion sequence element IS5F OS=Escherichia coli (strain K12) GN=insH4 PE=3 SV=1|Transposase InsH for insertion sequence element IS5H OS=Escherichia coli (strain K12) GN=insH6 PE=3 SV=1|Transposase InsH for insertion sequence element IS5I OS=Escherichia coli (strain K12) GN=insH7 PE=3 SV=1|Transposase InsH for insertion sequence element IS5K OS=Escherichia coli (strain K12) GN=insH8 PE=3 SV=1|Transposase InsH for insertion sequence element IS5LO OS=Escherichia coli (strain K12) GN=insH9 PE=3 SV=1|Transposase InsH for insertion sequence element IS5R OS=Escherichia coli (strain K12) GN=insH10 PE=3 SV=1|Transposase InsH for insertion sequence element IS5T OS=Escherichia coli (strain K12) GN=insH11 PE=3 SV=1|Transposase InsH for insertion sequence element IS5Y OS=Escherichia coli (strain K12) GN=insH5 PE=3 SV=1	0	0	0	0	0	0	0	1	1.004479709	0.9366653925	0.4194171825	0.2089389597	0.1246868126	0.1246868126	0.046104198	0.034806249	0.0395796045
P0CF91|P0CF92|P0CF93	Putative transposase InsL for insertion sequence element IS186A OS=Escherichia coli (strain K12) GN=insL1 PE=3 SV=1|Putative transposase InsL for insertion sequence element IS186B OS=Escherichia coli (strain K12) GN=insL2 PE=3 SV=1|Putative transposase InsL for insertion sequence element IS186C OS=Escherichia coli (strain K12) GN=insL3 PE=3 SV=1	0	0	0	0	0	0	0	1	0.9518012762	0.9517362311	0.5691934105	0.3182801524	0.1981526075	0.1981526075	0.0804848873	0.0683322046	0.0801137428
P32053	Prophage integrase IntA OS=Escherichia coli (strain K12) GN=intA PE=1 SV=2	0	0	0	0	0	0	0	1	1.4275727908	0.9045943469	0.4547616056	0.188117096	0.1073953755	0.1073953755	0.0367325961	0.022553494	0.0244536135
P71298	Prophage integrase IntF OS=Escherichia coli (strain K12) GN=intF PE=3 SV=1	0	0	0	0	0	0	0	1	0.9653011395	0.9431306772	0.4851056737	0.2320944092	0.129518024	0.129518024	0.038568868	0.0285018184	0.0310328861
P37326	Prophage integrase IntS OS=Escherichia coli (strain K12) GN=intS PE=1 SV=1	0	0	0	0	0	0	0	1	0.9620585612	0.946252237	0.4017292131	0.1930349267	0.1020000837	0.1020000837	0.0329469611	0.0236592452	0.0260258325
P0AAC8	Iron-binding protein IscA OS=Escherichia coli (strain K12) GN=iscA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9436658049	0.9665772005	0.607575903	0.2769825705	0.1834033611	0.1834033611	0.1386616815	0.1567215451	0.2177183588
P0AGK8	HTH-type transcriptional regulator IscR OS=Escherichia coli (strain K12) GN=iscR PE=1 SV=1	0	0	0	0	0	0	0	1	1.0726173935	1.0194878063	0.8840993982	0.4076060117	0.2178510753	0.2178510753	0.1617713169	0.2318404918	0.3420114231
P0A6B7	Cysteine desulfurase IscS OS=Escherichia coli (strain K12) GN=iscS PE=1 SV=1	0	0	0	0	0	0	0	1	0.9677114449	0.9754142079	0.9045770596	0.702095255	0.424304374	0.424304374	0.0394455221	0.0277339451	0.029249462
P0ACD4	Iron-sulfur cluster assembly scaffold protein IscU OS=Escherichia coli (strain K12) GN=iscU PE=1 SV=1	0	0	0	0	0	0	0	1	0.9740966392	0.9912779717	0.8034688491	0.6407937209	0.5473717813	0.5473717813	0.5564341806	0.5464033493	0.6851030505
P0C0L9	Protein IscX OS=Escherichia coli (strain K12) GN=iscX PE=1 SV=1	0	0	0	0	0	0	0	1	1.0348900791	1.0476003771	0.5721982496	0.2764560728	0.1584563251	0.1584563251	0.0563560725	0.0406748096	0.0457991418
P22939	Farnesyl diphosphate synthase OS=Escherichia coli (strain K12) GN=ispA PE=1 SV=1	0	0	0	0	0	0	0	1	0.9746152441	0.9175846847	0.214477671	0.0978489863	0.0558527391	0.0558527391	0.0191987771	0.0166357864	0.0217805171
P0AD57	Octaprenyl diphosphate synthase OS=Escherichia coli (strain K12) GN=ispB PE=1 SV=1	0	0	0	0	0	0	0	1	0.9982541907	0.9554864606	0.7376948412	0.4183246506	0.1480282503	0.1480282503	0.0254849603	0.0187557123	0.0195297595
Q46893	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase OS=Escherichia coli (strain K12) GN=ispD PE=1 SV=3	0	0	0	0	0	0	0	1	0.9704793141	0.9505643027	0.7289683523	0.5871413291	0.5568980695	0.5568980695	0.1478327928	0.0645653792	0.0667646852
P62615	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase OS=Escherichia coli (strain K12) GN=ispE PE=1 SV=1	0	0	0	0	0	0	0	1	0.9769086343	0.9663205339	0.6078665644	0.2035627321	0.1110457526	0.1110457526	0.0332054022	0.0222870227	0.0270153679
P62617	"2-C-methyl-D-erythritol 2	0	0	0	0	0	0	0	0.7730338415	1	0.9326170949	0.924312118	0.8866839127	0.8744875528	0.8744875528	0.7819339156	0.8040949015	0.7270676675
P62620	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin) OS=Escherichia coli (strain K12) GN=ispG PE=1 SV=1	0	0	0	0	0	0	0	1	0.9636467594	0.9767384406	0.7589912478	0.3738462987	0.2647537412	0.2647537412	0.0299112501	0.0230925275	0.0277065046
P62623	4-hydroxy-3-methylbut-2-enyl diphosphate reductase OS=Escherichia coli (strain K12) GN=ispH PE=1 SV=1	0	0	0	0	0	0	0	1	1.0001510352	0.9407197206	0.4269823242	0.1266252215	0.0892202107	0.0892202107	0.0294747119	0.0224659725	0.0232538935
P60472	"Ditrans	0	0	0	0	0	0	0	0.0509847047	0.0722610268	1	0.9835944889	0.9547726351	0.7219085555	0.7219085555	0.1689199276	0.0459339534	0.0385421713
P0AD59	Inhibitor of vertebrate lysozyme OS=Escherichia coli (strain K12) GN=ivy PE=1 SV=1	0	0	0	0	0	0	0	1	0.9810265035	0.9578489472	0.635666613	0.3070747655	0.1718284734	0.1718284734	0.0865421124	0.0719165603	0.0803277248
P21179	Catalase HPII OS=Escherichia coli (strain K12) GN=katE PE=1 SV=1	0	0	0	0	0	0	0	1	0.9709199019	0.9514416116	0.9111522212	0.922822924	0.9700575808	0.9700575808	0.8815640804	0.848427452	0.6505395035
P13029	Catalase-peroxidase OS=Escherichia coli (strain K12) GN=katG PE=1 SV=2	0	0	0	0	0	0	0	1	0.9422967624	0.9317553604	0.5615184932	0.0865919014	0.0605408032	0.0605408032	0.0248999976	0.0186243666	0.020749976
P0AB77	2-amino-3-ketobutyrate coenzyme A ligase OS=Escherichia coli (strain K12) GN=kbl PE=1 SV=1	0	0	0	0	0	0	0	1	0.9986250735	1.0016941821	0.898366263	0.5417965548	0.1808377211	0.1808377211	0.03062153	0.0221921185	0.0268779261
P37647	2-dehydro-3-deoxygluconokinase OS=Escherichia coli (strain K12) GN=kdgK PE=1 SV=1	0	0	0	0	0	0	0	1	0.9684092929	0.9731255509	0.8368697789	0.4593713612	0.1079713401	0.1079713401	0.0306953534	0.022921551	0.028644654
P76268	Transcriptional regulator KdgR OS=Escherichia coli (strain K12) GN=kdgR PE=1 SV=1	0	0	0	0	0	0	0	1	0.9511833881	0.9627543503	0.8140374803	0.1680993501	0.0896287195	0.0896287195	0.0305604137	0.0262740376	0.0283143907
P21865	Sensor protein KdpD OS=Escherichia coli (strain K12) GN=kdpD PE=1 SV=2	0	0	0	0	0	0	0	1	0.9985374906	0.9724192149	0.5540032065	0.2679902178	0.1499039687	0.1499039687	0.0474698986	0.0323821678	0.0347806119
