Accession	Description	GeneName	Peptides	PSMs	AAs	MW.kDA	pI	QuantifyingPSMs	T37	T40	T47	T53	T63	T69	T75	T81
P0AEL0	"Formate dehydrogenase	0	0	Inner_membrane	7920417.97318311	9048051.33818914	9620959.29528681	9217070.15385244	4581763.25448777	4010750.89799147	3771919.08996988
P0A9R4	2Fe-2S ferredoxin	0	0	124082811.998825	116642008.520848	110914508.805702	111365571.196838	114884278.453657	122212953.169766	128523891.765664	128003333.272452
P13036	Fe(3+) dicitrate transport protein FecA (Iron(III) dicitrate transport protein FecA)	0	0	258623079.93502	270450474.24773	272943013.024727	264531364.786571	380724529.404409	364074608.023011	360749847.780347	372221080.403158
P15028	Fe(3+) dicitrate-binding periplasmic protein (Iron(III) dicitrate-binding periplasmic protein)	0	0	134073728.991528	136372588.049407	135633327.692008	134552668.949285	130866558.568935	128660515.713528	129361771.226816	130400739.313752
P15031	Fe(3+) dicitrate transport ATP-binding protein FecE (Iron(III) dicitrate transport ATP-binding protein FecE)	0	0	46803613.0446741	48489323.1496098	47977363.3111127	49731408.0556339	55629186.1834757	53695261.8638997	54268236.6106282	52354176.282499
P33650	Fe(2+) transporter FeoB (Ferrous iron transport protein B)	0	0	12999506.9593671	14262966.0487806	14159457.6523444	14333261.8092157	16374190.1721968	14923712.1065481	15032807.352069	14850520.553571
P64638	Probable [Fe-S]-dependent transcriptional repressor FeoC (Fe(2+) iron transport protein C)	0	0	11765816.2167234	11453503.8455185	9960655.57651324	10500939.1216216	12995579.9499747	13349941.413864	15350757.2013309	14560945.7925822
P0AEL6	Ferrienterobactin-binding periplasmic protein	0	0	51479533.3599831	46661158.9618597	43484714.1979183	47049387.9683786	41967438.2505599	46301124.6509906	49683300.8403712	45919069.9548476
P77279	Probable iron export ATP-binding protein FetA (EC 3.6.3.-)	0	0	19523120.5335795	22924811.3934745	21899258.9581697	21918582.8940774	22340559.2015448	19025562.4176467	19916538.3135769	19898979.4270495
P0AGD7	Signal recognition particle protein (Fifty-four homolog) (Ffh) (p48)	0	0	567673164.620729	533893073.680346	536978544.268277	517833172.490682	530762170.859493	564344165.613151	561101452.579164	581846542.861637
P06971	Ferrichrome outer membrane transporter/phage receptor (Ferric hydroxamate receptor) (Ferric hydroxamate uptake) (Ferrichrome-iron receptor)	0	0	403533881.488116	410135313.473159	420894555.04626	411236714.64039	559965224.135039	550952168.639252	536868290.844819	549476572.370669
P07821	Iron(3+)-hydroxamate import ATP-binding protein FhuC (EC 3.6.3.34) (Ferric hydroxamate uptake protein C) (Ferrichrome transport ATP-binding protein FhuC) (Iron(III)-hydroxamate import ATP-binding protein FhuC)	0	0	31466090.6365335	33282344.4593156	30396432.5234855	34760899.733954	30231344.6425553	28581587.2060861	31295193.2715113	27365869.0617191
P20605	Probable adenosine monophosphate-protein transferase fic (EC 2.7.7.n1) (Cell filamentation protein fic)	0	0	7416551.854636	7225288.60457156	7737074.641668	8291149.6282704	8663140.64629977	8892465.80221507	8304253.84308237	7749303.13743354
P0ADH5	Type 1 fimbriae regulatory protein FimB	0	0	5414438.7502028	5117016.36607146	5194338.52387832	5489629.10422962	4973028.28491744	5262081.47979478	5183750.91032906	4904913.70919133
P0A6R3	DNA-binding protein Fis (Factor-for-inversion stimulation protein) (Hin recombinational enhancer-binding protein)	0	0	180995596.969507	183703034.80857	171610066.550532	169999395.520616	177968422.008233	175345501.595376	187701697.403726	189480090.117115
P75780	Catecholate siderophore receptor Fiu (Ferric iron uptake protein) (TonB-dependent receptor Fiu)	0	0	20180398.8939141	19175252.1784594	20259128.9368747	19433578.4334355	23192238.1145322	24407951.0422115	23102109.565136	24083501.5536126
P0A9L3	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase (FKBP22) (PPIase) (EC 5.2.1.8) (Rotamase)	0	0	228662454.145291	228162150.888267	214356037.843753	214199391.306754	212620538.896703	213086763.236306	226811125.615472	226976995.26227
P45523	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA (PPIase) (EC 5.2.1.8) (Rotamase)	0	0	608225424.169155	606523707.305951	581892386.765285	587359728.486891	579500085.167968	581125982.153164	605724861.029194	600086570.482703
P0AEM0	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Rotamase)	0	0	22350882.2165418	19912321.5844577	20126066.5734146	20614847.2960788	19151907.6485682	21497344.2579067	21269035.8800998	20764744.2606405
P61949	Flavodoxin 1	0	0	164097576.767763	162691288.067686	153938376.414568	160628433.820066	145373483.32963	146630078.500308	154967441.493838	148513160.300147
P04949	Flagellin	0	0	8232239.68590063	8420789.59260627	7345440.71037715	8186952.95576413	8305535.82007425	8119566.56068427	9308244.97624644	8351478.50001326
P0AEM9	L-cystine-binding protein FliY (CBP) (Protein FliY) (Sulfate starvation-induced protein 7) (SSI7)	0	0	213312675.391132	200668455.958039	214971437.58254	201651680.423231	201267968.831667	213949963.869756	199714945.319365	212906774.750964
P15286	Flagellar regulator flk (Fluke)	0	0	22857348.9679936	23273400.6829779	21523536.8336202	22164263.4993514	24298687.8009708	23864307.3307868	25804475.8547103	25058517.5793174
P39180	Antigen 43 (AG43) (Fluffing protein) [Cleaved into: Antigen 43 alpha chain; Antigen 43 beta chain]	0	0	9853143.39503003	9626983.90861487	10501317.7236131	10614730.4930868	22383216.2371833	22909048.2876546	21001653.7954106	20777262.2555579
P23882	Methionyl-tRNA formyltransferase (EC 2.1.2.9) (Met-tRNA(fMet) formyltransferase)	0	0	234351222.38286	230758985.438798	235052859.616931	240070887.550904	225771074.235598	229285664.110516	225097143.306539	220392100.706442
P0A9E5	Fumarate and nitrate reduction regulatory protein	0	0	149800052.816615	153483551.03769	161750662.64083	166364671.060293	145184110.987625	141699793.54165	134457486.226025	130728401.381551
P0AC23	Probable formate transporter 1 (Formate channel 1)	0	0	15102292.1259608	14174254.0027024	13265674.7433544	13222038.5146829	11949759.975763	12732152.6730562	13604190.4750826	13649087.9064282
P0ABQ4	Dihydrofolate reductase (EC 1.5.1.3)	0	0	63938252.457858	62600076.4090222	65180720.7636013	63670919.2586031	62518154.6081179	63854579.4483595	61326439.8690951	62780647.7286432
P0AC16	"Dihydroneopterin aldolase (DHNA) (EC 4.1.2.25) (7	0	0	8-dihydroneopterin aldolase) (7	8-dihydroneopterin epimerase) (EC 5.1.99.8) (Dihydroneopterin epimerase)"	Cytosol	55376360.4742561	55176998.0413631	55352620.193629	56963815.4843026	52952723.128214
P08192	Dihydrofolate synthase/folylpolyglutamate synthase (DHFS / FPGS) (EC 6.3.2.12) (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase) (Folylpolyglutamate synthetase) (Tetrahydrofolylpolyglutamate synthase)	0	0	125864294.053706	119511019.67366	125140272.557488	124059670.929286	122868150.424189	129399891.801219	123579026.150201	124655441.200066
P24186	Bifunctional protein FolD [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)]	0	0	183146564.441888	169294166.495743	182606994.432405	170336047.708685	173389717.217374	187577231.2492	173902051.871663	186429892.234099
P0A6T5	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	0	0	107475410.458305	98800310.185078	109093904.824909	108912530.9457	87012734.1826067	94652833.618202	85721831.4477247	85864585.4629657
P0AFS3	Dihydromonapterin reductase (H(2)-MPt reductase) (EC 1.5.1.-) (Dihydrofolate reductase) (DHFR) (EC 1.5.1.3)	0	0	7346846.51836832	8111791.20859066	7555780.58882461	8227464.0258519	6577210.40078231	5956977.20651251	6395335.96370361	5873225.96388504
P0AC13	Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)	0	0	104143546.904132	109952605.710353	117562731.872308	112770650.055958	117576776.220314	111364914.274005	104155988.161596	108581998.091355
P0AC19	"Dihydroneopterin triphosphate 2'-epimerase (EC 5.1.99.-) (D-erythro-7	0	0	Cytosol	127431733.422933	136571359.24122	131485620.089403	136027175.495867	142353016.396794	132826470.632004	137964072.611837
P28861	Flavodoxin/ferredoxin--NADP reductase (EC 1.18.1.2) (EC 1.19.1.1) (Ferredoxin (flavodoxin):NADP(+) oxidoreductase) (Ferredoxin--NADP reductase) (FNR) (Flavodoxin--NADP reductase) (FLDR) (Methyl viologen resistance protein A) (dA1)	0	0	61374649.2009556	64963287.4053027	63458387.7463407	62315070.3619655	63327622.7778048	59829340.3544872	61248178.0699249	62371920.7912588
P00363	Fumarate reductase flavoprotein subunit (EC 1.3.5.4)	0	0	341408571.499812	364927935.723901	372118188.068034	359774296.426828	353035628.376905	330282715.499995	323900828.923365	335013898.351714
P0AC47	Fumarate reductase iron-sulfur subunit (EC 1.3.5.1)	0	0	65448106.2956846	69118183.4258918	67885826.7543837	69285079.1198061	66514395.4155888	62982575.7214834	64125921.8526276	62830861.6610672
P0A8Q0	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	0	0	34028492.5898945	28932537.4480925	29067277.7083796	29404193.8934575	19935466.4941732	23446746.594215	23338060.0921392	23070650.2729191
P0AEN1	NAD(P)H-flavin reductase (EC 1.16.1.3) (EC 1.5.1.41) (Aquacobalamin reductase) (FMN reductase) (Ferrisiderophore reductase C) (NAD(P)H:flavin oxidoreductase) (Riboflavin reductase [NAD(P)H])	0	0	56857559.0252378	62290085.9596329	61501163.1627992	63931765.3924161	63335584.4386708	57811876.0817476	58553473.5511783	56327346.9536765
P45544	Probable fructoselysine utilization operon transcriptional repressor (HTH-type transcriptional regulator FrlR)	0	0	36909547.1521013	34756306.4337487	37224806.0534217	37202780.6496586	36224572.1550737	38468775.6327331	35917784.2888852	35939048.9279102
P25437	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284) (Alcohol dehydrogenase class-3) (EC 1.1.1.1) (Alcohol dehydrogenase class-III) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-)	0	0	205900700.666099	202860786.97688	194583440.339356	199898104.647855	195590785.939715	198521757.058007	206966634.974615	201464040.590905
P51025	S-formylglutathione hydrolase FrmB (FGH) (EC 3.1.2.12)	0	0	10341894.2846217	9415202.14028815	9248140.42866311	9436514.4025803	8620612.66238332	9469097.26362086	9640150.4184261	9447711.41330127
P0AAP3	Transcriptional repressor FrmR	0	0	40151103.9523251	44823149.4186334	39108578.0302992	40187057.7219779	38481641.6418448	34470589.7255746	39507455.1833815	38447213.6404463
P0A805	Ribosome-recycling factor (RRF) (Ribosome-releasing factor)	0	0	792654934.929579	796312211.718333	815896928.71394	802265085.930257	753461858.57352	750001383.490982	731998417.276687	744436310.333757
P04335	Esterase FrsA (EC 3.1.-.-)	0	0	147835826.356862	143936286.455617	150414142.980528	152086072.968643	158111735.651303	162395318.597687	155401471.121995	153693093.920226
P20966	PTS system fructose-specific EIIB'BC component (EIIB'BC-Fru) [Includes: PTS system fructose-specific EIIB component (EC 2.7.1.202) (EIII-Fru) (Fructose-specific phosphotransferase enzyme IIB component); PTS system fructose-specific EIIC component (Fructose permease IIC component)]	0	0	347038145.240784	323565919.635824	330264906.840358	326483316.077759	299879938.377282	321633927.721754	315110008.523179	318759864.545683
P69811	Multiphosphoryl transfer protein (MTP) (Diphosphoryl transfer protein) (DTP) (Phosphotransferase FPr protein) (Pseudo-HPr) [Includes: Phosphocarrier protein HPr (Protein H); PTS system fructose-specific EIIA component (EIIA-Fru) (EIII-Fru) (Fructose-specific phosphotransferase enzyme IIA component)]	0	0	466542598.322657	447074897.387476	444630635.604888	450865043.682673	476054971.052948	496784597.921566	499515564.952717	492608434.056775
P0AEW9	1-phosphofructokinase (EC 2.7.1.56) (Fructose 1-phosphate kinase)	0	0	244215139.971303	226279884.566607	240099973.08965	232296265.355136	226526481.113885	244481282.100666	230409006.633991	238149314.229651
P0A998	Bacterial non-heme ferritin (EC 1.16.3.2) (Ferritin-1)	0	0	204726296.401847	237173624.851442	235211483.418147	236000272.021387	102728423.360526	88674318.9213174	89414042.8187058	89115192.4091666
P0A9A2	Bacterial non-heme ferritin-like protein	0	0	22190782.9169462	23019216.291055	20806634.9550016	21022337.0105268	22867160.5131207	22044199.4400482	24388383.6079723	24138143.8523952
P0ABH0	Cell division protein FtsA	0	0	85003294.2700233	89310343.2467348	86750214.0134708	84944086.6146297	84936029.1704648	80839934.3148674	83225642.3088845	84995231.2096654
P0A6S5	Cell division protein FtsB	0	0	16504656.9281096	15722899.2720601	15039173.958098	14108448.591075	16874828.1241991	17713860.7893803	18519185.2748503	19740884.1314351
P0A9R7	Cell division ATP-binding protein FtsE	0	0	48882650.2591046	47817546.9226179	47631432.6746395	47793955.677962	48276529.8520424	49351856.7211234	49544693.3246896	49376216.9505624
P0AAI3	ATP-dependent zinc metalloprotease FtsH (EC 3.4.24.-) (Cell division protease FtsH)	0	0	792639387.824965	790167834.205146	817545805.467307	793711565.326793	760746777.071841	763126305.026835	737570733.817613	759719129.73167
P0AD68	"Peptidoglycan D	0	0	Inner_membrane	230006112.042902	255247462.564536	247637258.157494	241298324.622587	256717107.01107	231330423.759213	238439498.635398
P46889	DNA translocase FtsK	0	0	212932472.943463	211935464.087332	214497210.250356	207173117.209738	207984014.034824	208962434.068579	206466789.891825	213765912.477478
P0AEN4	Cell division protein FtsL	0	0	57183891.4358352	57682656.2161728	56864006.2171539	57615918.2931805	56506251.0594326	56017658.3047628	56824123.7469106	56082544.9242404
P29131	Cell division protein FtsN	0	0	215933099.016727	198208123.466382	200073457.390796	197970104.088812	205694125.327231	224088544.680547	221999312.206054	224357966.248875
P26648	Cell division protein FtsP	0	0	47882212.7631329	48329012.61103	47994762.083218	48876068.8845156	48833095.7199187	48381635.6432232	48718580.4794559	47840113.4237774
P06136	Cell division protein FtsQ	0	0	25051486.2218991	25387949.9174798	26604148.9702515	27285749.4803206	25542167.8615929	25203660.3326357	24051484.1116559	23450675.8454125
P0AC30	Cell division protein FtsX	0	0	9752174.47947581	9667398.27161465	9082971.76648367	9278383.64223274	20995144.6963113	21179257.1845778	22541996.118032	22067239.531712
P10121	Signal recognition particle receptor FtsY (SRP receptor)	0	0	395974296.269886	373067566.553493	386892489.970421	386483062.483323	386971723.483116	410732182.639633	396055389.687939	396474957.784685
P0A9A6	Cell division protein FtsZ	0	0	439809729.661767	407863957.42177	423411572.616633	423055640.18064	445790369.960349	480706712.447579	463055227.532951	463444813.108655
P69922	L-fucose isomerase (FucIase) (EC 5.3.1.25) (6-deoxy-L-galactose isomerase) (D-arabinose isomerase) (EC 5.3.1.3)	0	0	19063137.3250309	22160167.7056982	24869259.5472829	23664605.2258017	11774779.4233081	10129175.9204852	9025770.81926014	9485230.57860847
P0A9S1	Lactaldehyde reductase (EC 1.1.1.77) (Propanediol oxidoreductase)	0	0	29405679.6958123	29483387.0755785	31450014.5680321	30758229.2102676	30598365.487987	30517719.4346313	28609390.078621	29252845.7540328
P0ACK8	L-fucose operon activator	0	0	6035794.77503359	5416926.28825929	5272143.33834204	5425092.3310291	5143222.17518444	5730820.74221671	5888199.83441076	5722194.50612127
P0AEN8	L-fucose mutarotase (EC 5.1.3.29) (Fucose 1-epimerase) (Type-2 mutarotase)	0	0	18604642.9764381	19228564.0133216	18713894.1974624	19129045.1802613	17539804.7092451	16970679.8836293	17437407.7917041	17058969.8239971
P0AC33	"Fumarate hydratase class I	0	0	Cytosol	300464767.79181	304005013.325576	307142995.345825	313942245.584972	297881361.543497	294412428.093156	291404510.218116
P14407	"Fumarate hydratase class I	0	0	Cytosol	83239752.4582899	81278397.6488242	85739888.7560218	87608021.9388279	86906718.7079126	89003892.3191486	84372558.1776057
P05042	Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2) (Aerobic fumarase) (Iron-independent fumarase)	0	0	185272542.262705	174795045.928015	181690005.107566	183144955.120726	161399303.241922	171073837.203459	164581751.282117	163274272.072352
P0ACX5	Fumarase D (EC 4.2.1.2)	0	0	16424596.7342893	17612226.047821	17554033.0708971	18249583.9524535	19371671.8819804	18065399.4484625	18125287.6444673	17434474.0986671
P0A9A9	Ferric uptake regulation protein (Ferric uptake regulator)	0	0	173582620.459704	184125759.371767	191185081.539576	200442871.838595	167498788.596438	157907718.874309	152077130.779563	145053193.36977
P0A6M8	Elongation factor G (EF-G)	0	0	3816710062.68	3763904155.57236	3773053710.37536	3823475966.49087	3702685492.96342	3754632529.36728	3745527645.43785	3696133336.20687
P25526	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD (SSDH) (EC 1.2.1.79)	0	0	276038895.858796	274673997.638735	289315854.153971	283656299.731472	256773600.860736	258049549.198713	244990035.110771	249878114.233258
P22256	4-aminobutyrate aminotransferase GabT (EC 2.6.1.19) ((S)-3-amino-2-methylpropionate transaminase) (EC 2.6.1.22) (GABA aminotransferase) (GABA-AT) (Gamma-amino-N-butyrate transaminase) (GABA transaminase) (Glutamate:succinic semialdehyde transaminase) (L-AIBAT)	0	0	191428056.103656	177260680.770778	191176725.728024	195149646.919824	193054258.804347	208483919.416044	193308057.477787	189372627.974219
P69908	Glutamate decarboxylase alpha (GAD-alpha) (EC 4.1.1.15)	0	0	163730710.210428	150705917.67327	163012152.402794	158266560.978801	136960792.231606	148797659.237779	137564515.605276	141689360.306929
P69910	Glutamate decarboxylase beta (GAD-beta) (EC 4.1.1.15)	0	0	192911696.077103	183174744.453449	193654751.105729	191125488.958821	170583276.663552	179650908.3266	169928747.090686	172177501.822612
P63235	Probable glutamate/gamma-aminobutyrate antiporter (Extreme acid sensitivity protein)	0	0	241130826.618876	224156451.476418	233079762.904998	230365152.54142	215881007.993821	232228720.45841	223337990.652082	225969793.324129
P09147	UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase) (UDP-galactose 4-epimerase)	0	0	67438895.7706581	69868285.0792204	69939333.2325884	72018224.8792767	72862066.4864694	70328580.4402432	70257136.8685317	68229081.1201279
P0AAB6	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase) (UDP-glucose pyrophosphorylase) (UDPGP) (Uridine diphosphoglucose pyrophosphorylase)	0	0	202628876.235828	203782695.373344	200163202.209408	215663294.16859	200392586.143683	199257961.829852	202861085.794406	188281110.574819
P0A6T3	Galactokinase (EC 2.7.1.6) (Galactose kinase)	0	0	157820911.566332	159794962.063508	160204380.970502	161809879.441286	165168281.902786	163127851.310999	162710961.172417	161096522.052606
P0A9C3	Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase) (Type-1 mutarotase)	0	0	109288208.949876	106258920.35486	105580869.208442	103217180.256859	106588011.050156	109626681.546347	110330715.313619	112857305.287866
P0AEP1	Galactose-proton symporter (Galactose transporter)	0	0	15216176.514313	18752369.2643069	16507698.6660602	18908255.7164393	16583255.1567311	13456099.0182185	15285821.6491139	13345162.1043673
P03024	HTH-type transcriptional regulator GalR (Galactose operon repressor)	0	0	22518908.7555652	24994476.6133684	24511305.6333886	23286658.6572938	25127855.565813	22639077.2434466	23085342.5424542	24299402.2902606
P09148	Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase)	0	0	71029392.1293454	70464178.6217808	75386321.058098	73953262.6268708	73036129.5326501	73621973.4005498	68815029.1905915	70148519.4826194
P0AEP3	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase) (UDP-glucose pyrophosphorylase) (UDPGP) (Uridine diphosphoglucose pyrophosphorylase)	0	0	489505081.410109	480945861.836721	457826327.614338	483765946.396594	457839486.731343	465987490.503195	489519151.056725	463271044.38529
P0A9B2	Glyceraldehyde-3-phosphate dehydrogenase A (GAPDH-A) (EC 1.2.1.12) (NAD-dependent glyceraldehyde-3-phosphate dehydrogenase)	0	0	2806524333.60367	2693442579.79391	2688783094.79933	2764275405.67253	2410274742.81016	2511467950.76084	2515820160.22451	2447113157.5695
P0ABQ2	2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60) (Tartronate semialdehyde reductase) (TSAR)	0	0	23651290.5436182	26847614.9424868	27827351.9751248	27055553.1942912	26073684.0692647	22969499.4801489	22160796.2559982	22792965.0166905
P69828	PTS system galactitol-specific EIIA component (EIIB-Gat) (Galactitol-specific phosphotransferase enzyme IIA component)	0	0	85315516.9776432	80311207.9603886	73961247.6382153	76668775.0883428	74467355.0629769	79107525.0454349	85899320.225541	82865819.7269357
P37188	PTS system galactitol-specific EIIB component (EIIB-Gat) (Galactitol-specific phosphotransferase enzyme IIB component) (EC 2.7.1.200)	0	0	43900445.3862055	40319071.6085265	43233064.8769762	42139253.0589079	43490496.3684219	47353574.4864997	44161850.7980832	45308163.3405288
P0A9S3	Galactitol 1-phosphate 5-dehydrogenase (EC 1.1.1.251)	0	0	177781448.396655	168691874.982578	170653956.83027	172475801.491247	179394511.030091	189060771.353885	186887058.452794	184912989.124203
P0C8J6	"D-tagatose-1	0	0	Cytosol	583302210.418587	587038010.657834	632384028.541723	603049355.987437	570907687.898654	567274538.020253	526597290.991324
P0C8J8	"D-tagatose-1	0	0	Cytosol	205151018.378899	187481338.147021	190215619.034375	194389749.474643	188933281.56964	206739804.093376	203767994.008286
P15877	Quinoprotein glucose dehydrogenase (EC 1.1.5.2) (Glucose dehydrogenase [pyrroloquinoline-quinone])	0	0	333869934.360088	328853593.29285	336780141.41419	340440299.369368	316569869.675324	321398834.51041	313834304.97137	310460194.649894
P0A9F6	Glycine cleavage system transcriptional activator (Gcv operon activator)	0	0	54752412.0989386	48256576.8228768	49458667.8002064	50221541.2111258	55246868.0664789	62683668.9774797	61160144.8662333	60231112.2797925
P0A6T9	Glycine cleavage system H protein	0	0	74867537.329558	65510495.4113382	65466332.4861943	65405770.6387807	68255658.1698743	78004799.1379121	78057420.3857255	78129696.9071511
P33195	Glycine dehydrogenase (decarboxylating) (EC 1.4.4.2) (Glycine cleavage system P-protein) (Glycine decarboxylase) (Glycine dehydrogenase (aminomethyl-transferring))	0	0	208231066.680045	222776940.960432	229205175.089943	227157174.051142	169397856.876364	158337286.967882	153896596.867139	155284096.036242
P0A9I3	Glycine cleavage system transcriptional repressor (gcv operon repressor)	0	0	10934051.7710282	10265707.571219	7469624.65243679	9972488.56902782	7717299.33202645	8219730.57809183	11296598.4711656	8461413.60251511
P27248	Aminomethyltransferase (EC 2.1.2.10) (Glycine cleavage system T protein)	0	0	185835999.281085	183821658.315533	185807659.731678	184530285.005597	183690149.385524	185703049.2596	183718165.970372	184989918.961625
P00370	NADP-specific glutamate dehydrogenase (NADP-GDH) (EC 1.4.1.4)	0	0	84362811.4408686	90454005.5299313	92020223.6484799	91133559.0980761	55922172.5410272	52156360.2385892	51268639.7662366	51767447.0758381
P18956	Glutathione hydrolase proenzyme (EC 3.4.19.13) (Gamma-glutamyltranspeptidase proenzyme) (GGT) (EC 2.3.2.2) [Cleaved into: Glutathione hydrolase large chain; Glutathione hydrolase small chain]	0	0	7799164.41022923	8217929.68632778	7608126.73232167	7877166.77827096	7631350.47408287	7242475.81705076	7822971.29286782	7555782.26217483
P75913	Glyoxylate/hydroxypyruvate reductase A (EC 1.1.1.79) (EC 1.1.1.81) (2-ketoacid reductase)	0	0	38327956.5351654	39041880.4779862	40574540.3907186	39735956.7564024	44672917.756535	43856024.0723275	42199409.6195147	43089981.7152534
P37666	Glyoxylate/hydroxypyruvate reductase B (EC 1.1.1.79) (EC 1.1.1.81) (2-ketoaldonate reductase) (2-ketogluconate reductase) (2KR) (EC 1.1.1.215)	0	0	76628835.0716128	74120709.6388194	76959337.5483332	73557297.0517136	73665894.0338306	76158629.2390934	73349535.2760295	76741966.7467216
P0AF52	Guanine/hypoxanthine permease GhxP	0	0	29278254.9729294	30352794.7786669	28670017.8134192	29748873.3661121	30843313.9555454	29751408.9488475	31497657.7997763	30355381.8353757
P37330	Malate synthase G (MSG) (EC 2.3.3.9)	0	0	133583274.749907	135316913.83458	137685921.238031	134991394.396615	142878341.084374	141047827.296867	138620975.342051	141387951.270495
P0ACL5	Glc operon transcriptional activator	0	0	13775947.6159053	14919972.1400453	14549426.9854514	15006699.083083	16223934.331564	14979925.3897826	15361434.4880386	14893353.1776794
P0AEQ1	Protein GlcG	0	0	28559023.3735631	27993631.7344331	27011357.3442775	24290512.9803617	30042580.5718123	30649355.1423408	31763926.1817516	35321887.25064
P0A9S5	Glycerol dehydrogenase (GDH) (GLDH) (EC 1.1.1.6)	0	0	82009766.496501	84851591.5616245	95398815.9311731	88922404.083963	65123671.6435049	62942568.3901273	55983683.3691089	60061096.6369708
P37747	UDP-galactopyranose mutase (UGM) (EC 5.4.99.9) (UDP-GALP mutase) (Uridine 5-diphosphate galactopyranose mutase)	0	0	634305307.263551	589573257.761506	614422260.731705	616146934.627727	589454148.819619	634177161.298679	608529213.345135	606825862.423076
P0A6U8	Glycogen synthase (EC 2.4.1.21) (Starch [bacterial glycogen] synthase)	0	0	11134476.4855723	9981867.92275613	11003066.1222876	11115896.899153	11938064.8928479	13316555.9654038	12080642.0097215	11958018.6860837
P07762	"1	0	0	4-alpha-D-glucan:1	4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)"	Cytosol	17461691.735838	18749683.3232853	17972086.3117496	18534671.8763167	17291315.4513368
P0A6V1	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	0	0	51112938.4526086	53830454.7695565	54248758.4109787	53721683.2252445	48427251.1370574	45982504.0935248	45627940.2386563	46075605.9414439
P0AC86	Glycogen phosphorylase (EC 2.4.1.1)	0	0	22846880.036941	21829863.5005256	23209328.5812606	23477035.509376	22103589.8373825	23133358.822343	21758409.0652311	21510299.5094397
P0A6V8	Glucokinase (EC 2.7.1.2) (Glucose kinase)	0	0	148178845.880309	140959908.484577	145821803.486896	140649735.883679	151605483.775304	159369609.816457	154056012.734538	159721065.054323
P31120	Phosphoglucosamine mutase (EC 5.4.2.10)	0	0	543242684.194367	518101333.973362	529230886.703875	531973423.875107	528364814.905949	554004210.10714	542353682.475019	539557630.891639
P17169	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase)	0	0	547444542.561791	527895750.918765	536348100.288162	537079450.64886	542337779.147406	562421381.309838	553558141.176995	552804351.498896
P0ACC7	Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]	0	0	254490248.141171	245499873.46582	262169038.335127	259464989.911575	247468883.334535	256531364.509206	240220652.777921	242724143.817965
P0A9C5	Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I beta) (GSI beta)	0	0	699848999.450158	791108545.376739	856198667.58625	815964245.455443	265786349.707506	235126155.566587	217251343.586761	227963801.044349
P0A9Z1	Nitrogen regulatory protein P-II 1	0	0	66948517.6005461	86497154.2662511	72287135.2530043	78901928.8493929	70592032.5165279	54638004.8162467	65378603.1892124	59897546.2363168
